id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_01832,"I put em in a bowl anyway, brushed my teeth, chugged a smoothy and went to work.",0,0,0,0,0,80,17,i put em in a bowl anyway brushed my teeth chugged a smoothy and went to work
eng_train_track_a_01833,"( I breathed in and got cake stuck up my nose, plus I couldn't see with the frosting smudging my glasses.",0,0,0,0,1,105,21,i breathed in and got cake stuck up my nose plus i couldnt see with the frosting smudging my glasses
eng_train_track_a_01834,An OBE is an Out of Body Experience.,0,0,0,0,1,36,8,an obe is an out of body experience
eng_train_track_a_01835,My friend said to get to work on my tooth since I was sitting there ready to go.,0,0,0,0,0,80,18,my friend said to get to work on my tooth since i was sitting there ready to go
eng_train_track_a_01836,"My head whipped around, and there it was.",0,1,0,0,1,41,8,my head whipped around and there it was
eng_train_track_a_01837,She was unhappily employed stripping at the time.,1,1,0,1,0,49,8,she was unhappily employed stripping at the time
eng_train_track_a_01838,"It was a weird feeling, building up in my chest and my head and then it all switched and I couldn't turn it back!Seriously, try it!First of all, I started off right-brained.",0,1,0,0,1,173,32,it was a weird feeling building up in my chest and my head and then it all switched and i couldnt turn it backseriously try itfirst of all i started off rightbrained
eng_train_track_a_01839,"My limbs wouldn't move properly then, nothingness.",0,1,0,1,0,50,7,my limbs wouldnt move properly then nothingness
eng_train_track_a_01840,I don't need this job and you know it.,1,0,0,0,0,38,9,i dont need this job and you know it
eng_train_track_a_01841,The most solid relationship in my whole life started with Zelda and Mario!,0,0,1,0,1,74,13,the most solid relationship in my whole life started with zelda and mario
eng_train_track_a_01842,So far in this class my eyes have been opened to the power of writing and the enjoyment it can bring to me.,0,0,1,0,0,107,23,so far in this class my eyes have been opened to the power of writing and the enjoyment it can bring to me
eng_train_track_a_01843,"I sit up, my head hurts.",0,1,0,1,0,24,6,i sit up my head hurts
eng_train_track_a_01844,My throat goes dry and my cough sounds not even human at some points.,0,1,0,0,0,69,14,my throat goes dry and my cough sounds not even human at some points
eng_train_track_a_01845,"But, my stomach... oh... my stomach... This bike has been from Taiwan to Vietnam, Cambodia, and Thailand... and several places in Vietnam, not to mention all but the southern tip of Taiwan... Heading north.",0,1,0,0,0,206,34,but my stomach oh my stomach this bike has been from taiwan to vietnam cambodia and thailand and several places in vietnam not to mention all but the southern tip of taiwan heading north
eng_train_track_a_01846,I heard footsteps going down to the basement.,0,1,0,0,1,45,8,i heard footsteps going down to the basement
eng_train_track_a_01847,"After repainting my face i realised that i was running about 5-10 minutes behind my schedule to be at my gig on time, but nothing that a little `` safe speeding '' couldn't get me back infront.",0,1,0,0,0,193,37,after repainting my face i realised that i was running about  minutes behind my schedule to be at my gig on time but nothing that a little  safe speeding  couldnt get me back infront
eng_train_track_a_01848,There was that one night while sleeping in that nice riad when I felt a tickle at the back of my neck.,0,1,0,0,1,102,22,there was that one night while sleeping in that nice riad when i felt a tickle at the back of my neck
eng_train_track_a_01849,In the eastern States right up to my neck of the woods in Canada.,0,0,0,0,0,65,14,in the eastern states right up to my neck of the woods in canada
eng_train_track_a_01850,I went walking the other day and froze my lungs out.,0,1,0,0,0,52,11,i went walking the other day and froze my lungs out
eng_train_track_a_01851,Yeah it was a little embarrassing.,0,1,0,1,0,34,6,yeah it was a little embarrassing
eng_train_track_a_01852,They were fooling around on the fields and looking for something to aim at and shoot.,0,1,1,0,0,85,16,they were fooling around on the fields and looking for something to aim at and shoot
eng_train_track_a_01853,wanted to quickly go home and hide my face.,0,1,0,1,0,43,9,wanted to quickly go home and hide my face
eng_train_track_a_01854,"This will probably get buried, but here goes:",0,1,0,0,1,45,8,this will probably get buried but here goes
eng_train_track_a_01855,My heart is heavy for the Haitian government.,0,0,0,1,0,45,8,my heart is heavy for the haitian government
eng_train_track_a_01856,I tried to be a fly on the wall for them.,0,1,0,0,0,41,11,i tried to be a fly on the wall for them
eng_train_track_a_01857,"Either way, awesome night.",0,0,1,0,0,26,4,either way awesome night
eng_train_track_a_01858,It's the closest thing I've experienced that I can say was nearly unexplainable.,0,1,0,0,1,80,13,its the closest thing ive experienced that i can say was nearly unexplainable
eng_train_track_a_01859,there are just 2 small parts that stick out in my head and make me so happy.,0,0,1,0,0,76,17,there are just  small parts that stick out in my head and make me so happy
eng_train_track_a_01860,"One day, we lost all contact.",0,1,0,1,0,29,6,one day we lost all contact
eng_train_track_a_01861,This hasnt changed since I was very young.,0,0,0,1,1,42,8,this hasnt changed since i was very young
eng_train_track_a_01862,"Finally facing life responsibilities again, but my head still was on vacation.",0,1,0,0,0,78,12,finally facing life responsibilities again but my head still was on vacation
eng_train_track_a_01863,Freaked all 3 of us out.,0,1,0,0,1,24,6,freaked all  of us out
eng_train_track_a_01864,"i got a labrador puppy for my 4th birthday, greatest present ever.",0,0,1,0,1,66,12,i got a labrador puppy for my th birthday greatest present ever
eng_train_track_a_01865,Both only suffered minor injury and both were quite intoxicated.,0,1,0,1,0,64,10,both only suffered minor injury and both were quite intoxicated
eng_train_track_a_01866,"When my back hit the far wall, and the shovel against the wall fell on the dirt, I screamed.",0,1,0,1,1,92,19,when my back hit the far wall and the shovel against the wall fell on the dirt i screamed
eng_train_track_a_01867,I am so afraid of sleeping on my back that I don't sleep well during the night.,0,1,0,0,0,79,17,i am so afraid of sleeping on my back that i dont sleep well during the night
eng_train_track_a_01868,What happened to my heart when it broke into pieces?,0,0,0,1,0,52,10,what happened to my heart when it broke into pieces
eng_train_track_a_01869,Then it began to snow... hard.,0,1,0,0,1,30,6,then it began to snow hard
eng_train_track_a_01870,my stomach is all out of whack.,0,1,0,0,0,31,7,my stomach is all out of whack
eng_train_track_a_01871,"I spent most of the day asleep in bed, and my throat hurts so much, it nearly killed me!",0,1,0,1,0,88,19,i spent most of the day asleep in bed and my throat hurts so much it nearly killed me
eng_train_track_a_01872,& # x 26; nbsp; Walking back in the sun was not fun for my feet.,0,1,0,0,0,64,16,x  nbsp walking back in the sun was not fun for my feet
eng_train_track_a_01873,"I had an ant crawling on my elbow just now, and I flicked him off.",0,1,0,0,0,66,15,i had an ant crawling on my elbow just now and i flicked him off
eng_train_track_a_01874,"idk why, my eyes just got really watery and i felt really scared and felt so lost all of a sudden: /",0,1,0,1,1,100,22,idk why my eyes just got really watery and i felt really scared and felt so lost all of a sudden
eng_train_track_a_01875,So I got my hand on the Healthy wear powder foundation in creamy beige for $ 3.45.,0,0,1,0,0,82,17,so i got my hand on the healthy wear powder foundation in creamy beige for
eng_train_track_a_01876,It frames my face and makes me look rather clownish.,0,0,0,1,0,52,10,it frames my face and makes me look rather clownish
eng_train_track_a_01877,I have to be a complete part of his life and his heart.,0,0,0,0,0,55,13,i have to be a complete part of his life and his heart
eng_train_track_a_01878,"blah I want my head to stop hurting, and my eyes to start tearing up but I do nt see any of these things happening soon.",0,1,0,1,0,120,26,blah i want my head to stop hurting and my eyes to start tearing up but i do nt see any of these things happening soon
eng_train_track_a_01879,I guess my eyebrows were missing each other and needed to grow closer... and so they were really trying to get super close.,0,0,1,0,0,123,23,i guess my eyebrows were missing each other and needed to grow closer and so they were really trying to get super close
eng_train_track_a_01880,By the time we left bloomingdales I could have collapsed but I genuinely think I was numb from the horrific pain in my feet.,0,1,0,1,0,124,24,by the time we left bloomingdales i could have collapsed but i genuinely think i was numb from the horrific pain in my feet
eng_train_track_a_01881,"Despite my anxiety, You were there with me, Diligently working in my heart, Stripping me of all of my pretense, Scourging me of all of my arrogance, Revealing each of my self-serving ways, Which have made my life a wasteland.",0,1,1,1,0,225,40,despite my anxiety you were there with me diligently working in my heart stripping me of all of my pretense scourging me of all of my arrogance revealing each of my selfserving ways which have made my life a wasteland
eng_train_track_a_01882,"Except, I don't fall unconscious.",0,1,0,0,1,33,5,except i dont fall unconscious
eng_train_track_a_01883,"My shoulder, neck and wrist have started aching all the time.",0,1,0,1,0,61,11,my shoulder neck and wrist have started aching all the time
eng_train_track_a_01884,Not even a detention.,1,0,0,0,1,21,4,not even a detention
